Label,Video,Shuffle,Speaker,Party,Activation,Sentiment,englishHansard
0000834,2015 06 09 3,0.161153,"Mr. Alexandre Boulerice (Rosemont—La Petite-Patrie, NDP)",NDP,6,3," Mr. Speaker, the people deserve the truth, and they deserve answers from their government."
0000263,2017 05 05 2,0.161401,"Mr. Marc Miller (Parliamentary Secretary to the Minister of Infrastructure and Communities, Lib.)",LIB,5,5,"The infrastructure bank, let us be clear, is only $15 billion out of more than a $180-billion transformational plan. "
0000425,2016 12 02 4,0.162187,"Mr. Joël Godin (Portneuf—Jacques-Cartier, CPC)",CPC,5,5,NA 
0000702,2016 03 21 1,0.162748,"Mr. François-Philippe Champagne (Parliamentary Secretary to the Minister of Finance, Lib.)",LIB,5,7,That is what Canadians expect of us and that is exactly what we will deliver tomorrow.
0000775,2016 01 28 4,0.162785,"Hon. MaryAnn Mihychuk (Minister of Employment, Workforce Development and Labour, Lib.)",LIB,6,3,"In this case, we are looking at a bill that was put together that attacks the labour movement."
0000725,2016 02 26 4,0.163130,"Hon. Catherine McKenna (Minister of Environment and Climate Change, Lib.)",LIB,2,8,"We need to take action on climate change, and we are going to take action, because it is the right thing to do, and it will also move us to a low carbon future, create new innovations, and new jobs."
0000832,2015 06 09 1,0.164038,"Mr. Paul Calandra (Parliamentary Secretary to the Prime Minister and for Intergovernmental Affairs, CPC)",CPC,6,3,"There is only one taxpayer and whether it is a senator or whether it is a member of Parliament, there are 68 members of the NDP caucus who owe $2.7 million."
0000713,2016 03 09 2,0.164779,"Hon. Rona Ambrose (Leader of the Opposition, CPC)",CPC,5,5, The Prime Minister was left with a surplus.
0000496,2016 10 26 5,0.167316,"Hon. Amarjeet Sohi (Minister of Infrastructure and Communities, Lib.)",LIB,6,7,"Mr. Speaker, I am proud of the unprecedented level of co-operation we have with the Federation of Canadian Municipalities and the big city mayors."
0000092,2017 10 30 1,0.168132,Andrew Scheer,CPC,6,2," Once again, who are they?"
0000563,2016 09 19 2,0.169508,"Hon. Catherine McKenna (Minister of Environment and Climate Change, Lib.)",LIB,7,2,"Mr. Speaker, unlike the party opposite, we understand that the environment and the economy go together."
0000206,2017 06 09 5,0.171923,Rim Rudd,LIB,2,8," Mr. Speaker, our support for the energy sector reflects a balanced approach that ensures the environment is protected and that good, well-paying jobs are created for Canadians."
0000312,2017 03 20 1,0.172068,"Hon. Thomas Mulcair (Outremont, NDP)",NDP,6,3,Their plan also seems to include the privatization of Canadian airports. 
0000982,2015 02 20 1,0.174173,"Mme Sadia Groguhé (Saint-Lambert, NPD)",NDP,7,2,"Mr. Speaker, child pornography investigations are not the only thing suffering as a result of the Conservatives' surreptitious cuts."
0000683,2016 04 14 2,0.178047,"Hon. Dominic LeBlanc (Leader of the Government in the House of Commons, Lib.)",LIB,7,1,He is confusing his Saturday night at the arcade with a very legitimate fundraising activity—
0000914,2015 04 21 3,0.178325,"Mr. Andrew Saxton (Parliamentary Secretary to the Minister of Finance, CPC)",CPC,7,2,"The Liberal leader's same old high-tax, high-debt agenda is perhaps underpinned by his position that a budget can simply balance itself. "
0000570,2016 09 19 9,0.178435,"Mr. Rhéal Fortin (Rivière-du-Nord, BQ)",BQ,5,3,Is that what Liberal Canada looks like?
0000368,2017 02 10 7,0.179359,"Mr. Steven MacKinnon (Parliamentary Secretary to the Minister of Public Services and Procurement, Lib.)",LIB,6,4,"I can reassure the member that public servants will get paid, overpayments will be corrected, and public servants will enjoy a modern pay system, but it is no thanks to the Conservatives."
0000412,2016 12 07 1,0.180846,"Hon. Bardish Chagger (Leader of the Government in the House of Commons and Minister of Small Business and Tourism, Lib.)",LIB,4,7,"I want to assure Canadians that the rules governing fundraising are among the strictest in the country, and we follow the rules."
0000184,2017 06 20 3,0.182010,Ralph Goodale,LIB,3,7,We have listened carefully to Canadians and we have implemented their advice.
0000480,2016 11 04 9,0.182957,"Ms. Anju Dhillon (Parliamentary Secretary for Status of Women, Lib.)",LIB,3,7,"A gender-based violence strategy, an inquiry into missing and murdered indigenous women, gender-based analysis of our policies and all of our future budgets, pay equity legislation, over 3,000 shelter spaces, the Canada child benefit, a framework for early education and child care, and a national poverty reduction strategy."
0000750,2016 02 18 9,0.183396,"Mr. Pierre Breton (Shefford, Lib.)",LIB,5,6,"Furthermore, the industry is a leader when it comes to environmental concerns."
0000318,2017 03 20 7,0.183686,"Ms. Anju Dhillon (Dorval—Lachine—LaSalle, Lib.)",LIB,5,5,Can the Minister of International Development and La Francophonie inform the House of the details of this major announcement?
0001001,2015 02 05 0,0.186969,"Hon. James Moore (Minister of Industry, CPC)",CPC,6,5,"For example, we are putting forward our national shipbuilding procurement policy, which the NDP has opposed."
0000130,2017 10 17 9,0.188504,Navdeep Bains,LIB,4,7,We will work with the stakeholders and the communities to find solutions and a path forward to create more opportunities and more jobs.
0000502,2016 10 21 1,0.188968,"Hon. Bill Morneau (Minister of Finance, Lib.)",LIB,2,7,"We have made a number of decisions that are making a difference for people in Alberta, and across Canada: the tax decreases, which are helping them; the Canada child benefit, which helps nine out of ten families with more money in their pockets; and the changes to our employment insurance system, which makes a difference in softening the landing. "
0000511,2016 10 18 0,0.189682,"Mr. Gérard Deltell (Louis-Saint-Laurent, CPC)",CPC,7,4,"Mr. Speaker, since you yourself were a candidate, I am sure you will remember that, about a year ago, the Liberal Party made the following promise on page 80 of its platform: “[we will] reduce the small business tax rate to 9 percent from 11 percent”."
0000942,2015 03 24 1,0.190052,"Right Hon. Stephen Harper (Prime Minister, CPC)",CPC,7,4,"I hear no compelling argument on the other side as to why we should completely ignore the very real threat to this country, which Canadians know exists."
0000646,2016 05 09 5,0.190430,"Ms. Dianne L. Watts (South Surrey—White Rock, CPC)",CPC,6,4,"Will the Minister of Infrastructure and Communities tell the House whether the Liberals are planning to sell off this crown corporation, yes or no?"
0000455,2016 11 21 4,0.190494,"Hon. Amarjeet Sohi (Minister of Infrastructure and Communities, Lib.)",LIB,6,3,"Mr. Speaker, while we are focused on creating jobs for the middle class and growing the economy for hard-working Canadians, what are the opposition members focused on? "
0000011,2017 12 08 0,0.192395,Pierre Poilievre,CPC,5,5,He then raised it back up to 10.5%
0000055,2017 11 23 4,0.192428,Diane Lebouthillier,LIB,4,7,"By reinstating the committee, the agency will benefit from its advice about enhancing the quality and accessibility of the services it provides to persons with disabilities and their families."
0000701,2016 03 21 0,0.193905,"Hon. Rona Ambrose (Leader of the Opposition, CPC)",CPC,7,2,"Will the Prime Minister admit that because of his mismanagement, Canadians will be stuck paying for his out-of-control spending?"
0000922,2015 04 01 1,0.195790,"Right Hon. Stephen Harper (Prime Minister, CPC)",CPC,5,3,The NDP voted against the automotive innovation fund for the auto industry and against the national shipbuilding procurement strategy—
0000237,2017 05 18 6,0.196044,Cathy McCloed,CPC,6,4,She neglected to mention the very many who count on energy as an opportunity for their future.
0000859,2015 06 01 8,0.197058,"Hon. Steven Blaney (Minister of Public Safety and Emergency Preparedness, CPC)",CPC,5,6,I am proud to stand up with members who are supportive of preventing gang violence in Surrey with programs that have proven efficient and who work with the Government of British Columbia and the school board.
0000908,2015 04 24 7,0.199416,"Hon. Wayne Easter (Malpeque, Lib.)",LIB,5,5,"Surely, when the Prime Minister uses a makeup artist, any makeup artist who is given the kind of close access to the Prime Ministerwould have to go through an RCMP background check. "
0000633,2016 05 12 2,0.199667,"Hon. Steven Blaney (Bellechasse—Les Etchemins—Lévis, CPC)",CPC,7,2,Is the minister trying to engage in some sort of political sleight-of-hand in order to lead Canadians astray?
0000577,2016 06 15 6,0.199720,"Ms. Kamal Khera (Parliamentary Secretary to the Minister of Health, Lib.)",LIB,5,5,The NIHB program covers over $1 billion in health benefits for first nations and Inuit every year.
0000059,2017 11 23 8,0.200315,Carla Qualtrough,LIB,5,7,The strategy includes a $2-billion small-ship construction program for competitive procurement among Davie and other Canadian shipyards other than the yards selected to build large vessels.
0000682,2016 04 14 1,0.201347,"Mr. Chris Warkentin (Grande Prairie—Mackenzie, CPC)",CPC,6,4,Will the minister extend these provisions that the farm families desperately need?
0000593,2016 06 07 2,0.201960,"Hon. Jim Carr (Minister of Natural Resources, Lib.)",LIB,6,6,"We think a better idea is to have a transparent process, with predictable timelines and ways in which Canadians can let government know what they think is in the national interest, after which the government will decide."
0000906,2015 04 24 5,0.203596,"Ms. Irene Mathyssen (London—Fanshawe, NDP)",NDP,5,4," Mr. Speaker, Ontario farmers are worried because avian flu has been confirmed on a second farm in Oxford County, and the quarantine now stretches into the Waterloo Region."
0000209,2017 06 09 8,0.206661,Marc Garneau,LIB,5,5,I was in Iqaluit last year to talk specifically about this.
0000004,2017 12 13 3,0.206869,Justin Trudeau,LIB,7,1,"The problem was that they fired 700 people in order to book the savings they were counting on so they could magically balance the budget just in time for the election, to try to save their skins from their terrible economic performance over the past 10 years."
0000612,2016 05 20 1,0.209406,"Hon. Maryam Monsef (Minister of Democratic Institutions, Lib.)",LIB,8,3,"This may not be okay with the members opposite, but that is our way of ensuring that Canadians in 21st century Canada are included in this important conversation."
0000932,2015 03 27 1,0.213247,"Ms. Roxanne James (Parliamentary Secretary to the Minister of Public Safety and Emergency Preparedness, CPC)",CPC,5,7," I would like to remind the member opposite that we have a strong system of gun control in Canada, and our government has toughened laws and penalties for those who commit crimes with guns."
0000915,2015 04 21 4,0.213548,"Hon. Shelly Glover (Minister of Canadian Heritage and Official Languages, CPC)",CPC,6,5,"Mr. Speaker, let me be clear: the Canadian Science and Engineering Hall of Fame is simply housed at the museum."
0000107,2017 10 25 6,0.213914,Julie Dabrusin,LIB,5,8,They chose our plan that helps people put a roof over their heads and healthy food on their tables.
0001006,2015 02 05 5,0.215741,"M. Emmanuel Dubourg (Bourassa, Lib.)",LIB,6,2,"Instead of governing, are the Conservatives already campaigning?"
0000373,2017 02 07 2,0.216003,"Hon. Thomas Mulcair (Outremont, NDP)",NDP,6,2," Sorry, Mr. Speaker, but knowing a billionaire for a long time does not excuse the Prime Minister of breaking the law."
0000986,2015 02 20 5,0.216540,"Mrs. Carol Hughes (Algoma—Manitoulin—Kapuskasing, NDP)",NDP,5,2,These communities experience major response time delays that can have devastating and tragic impacts.
0000715,2016 03 09 4,0.217636,"Hon. Thomas Mulcair (Outremont, NDP)",NDP,6,3,What exactly did they mean by “immediately”?
