Label,Shuffle,Speaker,Party,Activation,Sentiment,englishHansard
0000959,0.170816,"Hon. Scott Brison (Kings—Hants, Lib.)",LIB,5,5,"Yet, Alberta's finance minister is set to deliver a budget on March 26."
0000247,0.171094,Sheila Malcomson,NDP,5,7,"Affordable child care in Canada would be good for families, for women rejoining the workforce, and for the economy."
0000407,0.171096,"M. Gérard Deltell (Louis-Saint-Laurent, PCC)",CPC,7,4,Does it not realize that? Because Canadians certainly do.
0000069,0.173784,James Bezan,CPC,7,3,"While the Prime Minister defends his billionaire friends, he has already targeted Canadians suffering from diabetes, cut the danger pay of our troops fighting ISIS, and now has removed the allowances for ill and injured soldiers, all of this to pay for the Prime Minister's out of control spending."
0000572,0.174474,"Hon. Stéphane Dion (Minister of Foreign Affairs, Lib.)",LIB,6,4,"Mr. Speaker, I would like to take this opportunity to inform the House that today the parliament of Sweden rejected the same kind of motion by a vote of 268 to 43."
0000159,0.175918,Andrew Scheer,CPC,6,4,"Mr. Speaker, hundreds of people across Atlantic Canada have been coming out to town halls and public consultations because they are legitimately concerned about the Prime Minister's own proposals."
0000339,0.177504,"Hon. Catherine McKenna (Minister of Environment and Climate Change, Lib.)",LIB,5,6,"I am listening and I am prepared to work with my federal colleagues, the City of Quebec, the province, and the staff at Parks Canada in order to ensure that the public and anyone who is interested can access the artifacts in a timely manner."
0000186,0.178162,David Lametti,LIB,4,7,"We can confirm that this process was followed with respect to Hytera's proposed acquisition of Norsat, and there are no outstanding national security concerns under the act."
0000389,0.178288,"Hon. Peter Kent (Thornhill, CPC)",CPC,4,4,"Mr. Speaker, it has become clear this week that Vladimir Putin is testing resolve of western democracies and the new American president. "
0000111,0.179157,Joel Lightbound,LIB,6,6,"   Yesterday, to avoid any distraction from the important work that he does for all Canadians, the minister decided to go beyond what the Conflict of Interest and Ethics Commissioner recommended by putting his holdings in a blind trust, by divesting himself of his shares in Morneau Shepell, and by continuing to use a conflict of interest screen, which was recommended by the Conflict of Interest and Ethics Commissioner, and which he put in place as soon as he took office."
0000209,0.179346,Marc Garneau,LIB,5,4,I was in Iqaluit last year to talk specifically about this.
0000839,0.179522,"Mr. François Choquette (Drummond, NDP)",NDP,4,7,The NDP has shown leadership on the issue by successfully seeking unanimous consent of the House to have microbeads placed on Canada’s list of toxic substances. 
0001013,0.179958,"Hon. Thomas Mulcair (Leader of the Opposition, NDP)",NDP,5,4,It is a simple question. 
0000165,0.182137,Steven Blaney,CPC,7,2,Will the minister confirm that veteran Westholm was canned because he was critical of the Liberal government inaction?
0000979,0.182331,"Hon. Kerry-Lynne D. Findlay (Minister of National Revenue, CPC)",CPC,5,7,"The CRA has an excellent record of combatting international tax evasion through over 8,600 cases identifying over $5.6 billion in additional taxes."
0000939,0.182350,"Hon. Pierre Poilievre (Minister of Employment and Social Development and Minister for Democratic Reform, CPC)",CPC,6,7,"We are giving the dollars back to the more than eight million real child care experts who are out there, and their names are Mom and Dad."
0000789,0.182732,"Mr. Chris Warkentin (Grande Prairie—Mackenzie, CPC)",CPC,7,2,How can he justify her hiring and how can he justify this blatant conflict of interest?
0000068,0.184597,Brigitte Sansoucy,NDP,6,3,This government has no deadline and the number of public servants affected keeps going up. 
0000178,0.186077,Bill Morneau,LIB,4,7,"Mr. Speaker, our economy is humming along. We are in a very good position."
0000739,0.187644,"M. Jacques Gourde (Lévis—Lotbinière, PCC)",CPC,7,3,How can the Prime Minister justify this obvious conflict of interest?
0000726,0.188921,"Mr. Bill Blair (Parliamentary Secretary to the Minister of Justice and Attorney General of Canada, Lib.)",LIB,4,6,"Until a new and stronger regulatory regime can be put in place, we must rely on all existing laws to protect our communities and keep our communities safe."
0000365,0.189365,"Ms. Yvonne Jones (Parliamentary Secretary to the Minister of Indigenous and Northern Affairs, Lib.)",LIB,5,6,"We are hoping that this inquiry will also make recommendations on urgent action that is needed, such as the known root causes, with investments in women's shelters, housing, education, and children across indigenous Canada."
0000785,0.189644,"Hon. Jim Carr (Minister of Natural Resources, Lib.)",LIB,4,6,"That is the way we develop public confidence, and that is exactly what we are doing."
0000122,0.190067,Bardish Chagger,LIB,3,5,This rate was 11% in 2015 and will be lowered to 9% by 2019.
0000999,0.190322,"Mr. Daryl Kramp (Prince Edward—Hastings, CPC)",CPC,7,3," Mr. Speaker, before Bill C-31, CRA officials were inexplicably prohibited from passing along evidence of serious criminal activity, uncovered on the job, to relevant law enforcement agencies. "
0000550,0.190349,"Hon. Lawrence MacAulay (Minister of Agriculture and Agri-Food, Lib.)",LIB,6,8,Last week was a great week for Canadian agriculture.
0000461,0.190480,"Hon. Rona Ambrose (Leader of the Opposition, CPC)",CPC,4,7,"NAFTA has created jobs, helped our economy grow, and provided market certainty to Canadian exporters for years."
0000716,0.191514,"Hon. Navdeep Bains (Minister of Innovation, Science and Economic Development, Lib.)",LIB,5,8,"For me, he is a role model."
0000279,0.192521,"Mr. Xavier Barsalou-Duval (Pierre-Boucher—Les Patriotes—Verchères, BQ)",BQ,6,4,"Mr. Speaker, the National Assembly unanimously adopted Martine Ouellet's motion to remind the federal government that supporting agriculture, including Quebec's dairy industry and our family farm system, means maintaining supply management. "
0000054,0.192682,Sonia Sidhu,LIB,4,7,I appreciate the time the Minister of National Revenue and her parliamentary secretary took to meet with me to discuss the situation and to allow me to share the concerns I have heard.
0000535,0.195062,"M. François-Philippe Champagne (secrétaire parlementaire du ministre des Finances, Lib.)",LIB,6,6, I would say to my hon. colleague from Louis-Saint-Laurent that this government is acting like a responsible family man.
0000036,0.197999,Mark Holland,LIB,4,5,"The committee proceedings are following detailed work that was done on the security and intelligence framework, and the most exhaustive consultations that happened on a national basis."
0000394,0.198748,"Mr. Blaine Calkins (Red Deer—Lacombe, CPC)",CPC,6,4,Can the Prime Minister please confirm it?
0000593,0.201658,"Hon. Jim Carr (Minister of Natural Resources, Lib.)",LIB,6,4,"We think a better idea is to have a transparent process, with predictable timelines and ways in which Canadians can let government know what they think is in the national interest, after which the government will decide."
0000253,0.202358,Rona Ambrose,CPC,8,2,"Mr. Speaker, this is unbelievable."
0000454,0.202676,"Hon. Chrystia Freeland (Minister of International Trade, Lib.)",LIB,7,3,"What astonishes me is that the NDP, which was able to support a trade agreement with South Korea, finds itself in 2016 unable to support the world's most progressive trade agreement."
0001016,0.203815,"Mr. Justin Trudeau (Papineau, Lib.)",LIB,8,3,"Will the Prime Minister live up to our sacred obligation, end this court battle, and start giving our veterans the help they deserve?"
0000749,0.204489,"Mrs. Cheryl Gallant (Renfrew—Nipissing—Pembroke, CPC)",CPC,6,3, Yesterday we learned that the Liberals have already withdrawn the CF-18 air cover for our troops on the ground.
0000571,0.204843,"Hon. Denis Lebel (Lac-Saint-Jean, CPC)",CPC,6,4,"We know that, but will an agreement finally be reached to help the economies of every province in the country?"
0000650,0.205378,"Hon. Jim Carr (Minister of Natural Resources, Lib.)",LIB,6,6,"  It is very clear to all Canadians the way in which we will proceed, which is principled with a predictability of timing and with meaningful consultation with aboriginal peoples."
0000562,0.205796,"Mr. Mark Strahl (Chilliwack—Hope, CPC)",CPC,8,2,"Why are the Liberals so intent on threatening British Columbia families with their made-in-Ottawa, job-killing carbon tax?"
0000755,0.207874,"Hon. Marc Garneau (Minister of Transport, Lib.)",LIB,4,6,That is the proper approach for this government to take.
0000010,0.209459,Michelle Rempell,CON,6,2,"Mr. Speaker, women who have undergone female genital mutilation suffer infections, difficult urination and childbirth, pain during intercourse, and more."
0000336,0.209696,"Hon. Jean-Yves Duclos (Minister of Families, Children and Social Development, Lib.)",LIB,3,7,"Mr. Speaker, I am pleased to have this opportunity to speak a bit about the agenda we have for seniors, a very strong agenda, and not only for this generation of seniors, many of whom are being taken out of poverty through the increase in the guaranteed income supplement and the lowering of the age of eligibility to 65 years—100,000 seniors will not need to enter into severe poverty—but also through the enhancement of the Canada pension plan, which is going to take 300,000 future seniors out of income vulnerability."
0000810,0.210128,"Hon. Carolyn Bennett (Minister of Indigenous and Northern Affairs, Lib.)",LIB,6,7,"With political will, leadership, and partnership, nation-to-nation, we are going to get this done."
0000651,0.210441,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",LIB,6,6,We know that these are the types of investments that will boost economic growth and allow Canadians to get to work and get better jobs.
