Label,Video,Shuffle,Speaker,Party,Activation,Sentiment,englishHansard
0000006,2017 12 13 5,0.160346,Andrew Scheer,CON,6,7,"Let us take a look at the record: strategic airlift craft, Hercules tactical airlift craft, Chinook helicopters, upgraded Aurora surveillance planes, and modernized Halifax-class frigates for our navy. "
0000817,2015 06 17 6,0.160487,"Hon. Joe Oliver (Minister of Finance, CPC)",CPC,7,3,"Mr. Speaker, abuse of taxpayers' dollars is unacceptable and will not be tolerated by our government."
0000025,2017 12 05 4,0.162393,Mark Gerretsen,LIB,5,6,"Mr. Speaker, volunteers play a crucial role in Canadian society. In my riding of Kingston and the Islands, organizations like Martha's Table and St. Vincent de Paul volunteer to help build healthy and socially inclusive communities, not just by their actions but by the spirit of generosity that motivates them to create, support, and sustain non-profit and charitable organizations."
0000404,2016 12 12 3,0.162608,"M. François-Philippe Champagne (secrétaire parlementaire du ministre des Finances, Lib.)",LIB,6,6,"My colleague is well aware that his constituents, like mine, will be protected under this new regime, and we will continue to work with the Senate on this issue."
0000683,2016 04 14 2,0.162847,"Hon. Dominic LeBlanc (Leader of the Government in the House of Commons, Lib.)",LIB,7,3,He is confusing his Saturday night at the arcade with a very legitimate fundraising activity—
0000922,2015 04 01 1,0.163408,"Right Hon. Stephen Harper (Prime Minister, CPC)",CPC,6,4,The NDP voted against the automotive innovation fund for the auto industry and against the national shipbuilding procurement strategy—
0000274,2017 05 02 3,0.163678,Chrystia Freeland,LIB,5,7,"Stéphane Dion has fulfilled, over many years, many roles in the service of Canadians with honour, dignity, and intelligence."
0000368,2017 02 10 7,0.165551,"Mr. Steven MacKinnon (Parliamentary Secretary to the Minister of Public Services and Procurement, Lib.)",LIB,6,4,"I can reassure the member that public servants will get paid, overpayments will be corrected, and public servants will enjoy a modern pay system, but it is no thanks to the Conservatives."
0000343,2017 02 21 2,0.166410,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",LIB,6,6,"Mr. Speaker, Canadians expect their government to do two things: to stand up for Canadian values and continue to talk about the openness and the strength with which we engage with the world and also to have a strong working relationship with the American government and officials"
0000957,2015 03 12 6,0.167723,"Mr. Murray Rankin (Victoria, NDP)",NDP,8,3,When will the government give up its unjustifiable attack on Canadian charities?
0000168,2017 09 22 7,0.167933,Monique Pauze,BQ,7,3,"    If the Minister of Canadian Heritage is not interested in protecting and promoting culture, then what exactly is her role?"
0000258,2017 05 10 7,0.168605,Justin Trudeau,LIB,5,6,"Furthermore, our priorities on this side of the House continue to be making a difference in the lives of Canadians, particularly in terms of our seniors, where not only have we strengthened the CPP for a generation and ensured that future retirees have stable retirements, we have increased the guaranteed income supplement by 10% for our most low-income, vulnerable seniors."
0000426,2016 12 02 5,0.170516,"Mr. Richard Cannings (South Okanagan—West Kootenay, NDP)",NDP,6,4,"When will the government truly begin renegotiation talks, and will it ensure that local voices are heard at the table?"
0000678,2016 04 19 7,0.171017,"Hon. John McCallum (Minister of Immigration, Refugees and Citizenship, Lib.)",LIB,7,3,This behaviour is not tolerated by this government and perpetrators will be held to account.
0000549,2016 09 28 8,0.171204,"Hon. Scott Brison (President of the Treasury Board, Lib.)",LIB,5,7,"Mr. Speaker, I am proud to recognize Right to Know Day."
0000637,2016 05 12 6,0.171910,"Hon. Dominic LeBlanc (Leader of the Government in the House of Commons, Lib.)",LIB,7,6,Every dollar spent on that trip was worth it for Canadians.
0000878,2015 05 15 7,0.172587,"Mr. Rick Norlock (Northumberland—Quinte West, CPC)",CPC,5,7, Our government wants to help all Canadian families succeed by keeping taxes low and delivering programs like the universal child care benefit and family tax cut.
0000106,2017 10 25 5,0.173139,Justin Trudeau,LIB,5,4,That is what opposition members need to do.
0000980,2015 02 25 9,0.176059,"Hon. Lisa Raitt (Minister of Transport, CPC)",CPC,5,6,"Mr. Speaker, I appreciate the question, because it allows me to talk about the Canada Transportation Act review, which this government has embarked on early in order to deal with issues outstanding with respect to the transportation of grain in the country. "
0000118,2017 10 20 7,0.176205,Joel Lightbound,LIB,5,6,"Mr. Speaker, the finance minister has worked from the beginning, right after the election, with the Ethics Commissioner to make sure that he is in full compliance with the rules governing us in this House and to make sure he follows all of the recommendations she puts forward. "
0000064,2017 11 20 3,0.176436,Nathan Cullen,NDP,6,3,"Mr. Speaker, the Liberal ethics saga continues, with even more information coming out about the finance minister's clear conflict of interest with Bill C-27. "
0000509,2016 10 21 8,0.177528,"Ms. Kate Young (Parliamentary Secretary to the Minister of Transport, Lib.)",LIB,7,6,We will take the necessary action on the findings to enhance marine safety in Canada.
0000749,2016 02 18 8,0.181315,"Mrs. Cheryl Gallant (Renfrew—Nipissing—Pembroke, CPC)",CPC,6,3, Yesterday we learned that the Liberals have already withdrawn the CF-18 air cover for our troops on the ground.
0000396,2017 01 30 5,0.182682,"Hon. Peter Kent (Thornhill, CPC)",CPC,7,2,"Again, why are the Liberals risking Canadian national security to play up to the Chinese communist government?"
0000428,2016 12 02 7,0.182903,"Mr. Fin Donnelly (Port Moody—Coquitlam, NDP)",NDP,7,3,Open net salmon farms are literal death traps for marine mammals.
0000876,2015 05 15 5,0.183000,"Mr. Paul Dewar (Ottawa Centre, NDP)",NDP,6,4," Mr. Speaker, no one disagrees with the idea of the memorial, but what is with the high-handed attitude of the government?"
0000356,2017 02 15 5,0.184956,"Mr. T.J. Harvey (Tobique—Mactaquac, Lib.)",LIB,5,5,Could the Parliamentary Secretary to the Minister of Agriculture and Agri-Food please inform the House on what he is doing to support youth in agriculture across this country?
0000708,2016 03 21 7,0.185083,"Mr. Don Davies (Vancouver Kingsway, NDP)",NDP,7,6,"Mr. Speaker, there is a national epidemic of drug overdoses, and the Minister of Health has acknowledged that safe injection sites like Insite in Vancouver make sense and save lives. "
0000909,2015 04 24 8,0.185282,"Mr. Nathan Cullen (Skeena—Bulkley Valley, NDP)",NDP,6,3,It has become so absurd that the Alaska State legislature recently voted unanimously to offer to pay Canada to keep its border open. 
0000017,2017 12 08 6,0.185702,Todd Doherty,CPC,6,6,"Mr. Speaker, since day one, we have been challenging the government to make securing a new softwood agreement its number one trade priority."
0000123,2017 10 17 2,0.186218,Lisa Raitt,CPC,7,3,He made the choice to attack hard-working Canadian entrepreneurs while protecting his own personal wealth. 
0000689,2016 04 14 8,0.187026,"Mr. Arnold Viersen (Peace River—Westlock, CPC)",CPC,6,4,"Mr. Speaker, indigenous communities in my riding will be directly impacted by today's legislation on assisted suicide."
0000439,2016 11 29 8,0.187751,"Hon. Mélanie Joly (Minister of Canadian Heritage, Lib.)",LIB,5,5,I understand the CBC submitted its own report.
0000645,2016 05 09 4,0.187781,"Mr. Darshan Singh Kang (Calgary Skyview, Lib.)",LIB,5,6,I know the Prime Minister and the ministers have announced numerous measures to help support the people and the region.
0000177,2017 09 19 6,0.189005,Michel Picard,LIB,5,7,"In light of our strong economic growth and proof that our plan for the middle class is working, can the Minister of Finance tell us about the current economic situation?"
0000776,2016 01 28 5,0.189504,"Mr. Bob Saroya (Markham—Unionville, CPC)",CPC,6,3,"Can the minister confirm if in fact in London, Ontario, one of the hotels in which these refugees are being housed is located next door to a gentlemen's club, which features exotic dancers?"
0000835,2015 06 09 4,0.190840,"Hon. Pierre Poilievre (Minister of Employment and Social Development and Minister for Democratic Reform, CPC)",CPC,6,4,"They are proposing a new $1,000 payroll tax on every single worker in Canada. "
0000697,2016 04 11 6,0.193929,"Hon. Chrystia Freeland (Minister of International Trade, Lib.)",LIB,7,3,"Mr. Speaker, the NDP condemned the TPP without even reading it. "
0000440,2016 11 29 9,0.194108,"Hon. Navdeep Bains (Minister of Innovation, Science and Economic Development, Lib.)",LIB,5,7,"In London and other communities across the country, we are making significant investments and creating conditions for growth."
0000576,2016 06 15 5,0.194142,"Mr. Charlie Angus (Timmins—James Bay, NDP)",NDP,7,3,"Will the minister take responsibility for her office, and end this discriminatory and dangerous practice?"
0000834,2015 06 09 3,0.195093,"Mr. Alexandre Boulerice (Rosemont—La Petite-Patrie, NDP)",NDP,7,4," Mr. Speaker, the people deserve the truth, and they deserve answers from their government."
0000471,2016 11 04 0,0.195160,"Hon. Denis Lebel (Lac-Saint-Jean, CPC)",CPC,5,3,"In October, Canada lost 23,000 full-time jobs because of the government's decisions."
0000364,2017 02 10 3,0.196725,"Ms. Yvonne Jones (Parliamentary Secretary to the Minister of Indigenous and Northern Affairs, Lib.)",LIB,5,6," In addition, I want to point out that some of the projects highlighted in the report yesterday are near completion, despite what the report says."
0000355,2017 02 15 4,0.197099,"Mr. T.J. Harvey (Tobique—Mactaquac, Lib.)",LIB,6,7,"Mr. Speaker, as we celebrate Canada's Agriculture Day this week, there is no better time to reflect on the importance of youth in agriculture."
0000417,2016 12 07 6,0.197945,"Hon. Rona Ambrose (Leader of the Opposition, CPC)",CPC,8,3,"Considering we probably will not see him again, the least the Prime Minister could do is respect Albertans, respect the member of Parliament, and get up and answer her question."
0000186,2017 06 20 5,0.199559,David Lametti,LIB,5,6,"We can confirm that this process was followed with respect to Hytera's proposed acquisition of Norsat, and there are no outstanding national security concerns under the act."
0000379,2017 02 07 8,0.203712,"Mr. Michael Cooper (St. Albert—Edmonton, CPC)",CPC,5,6,"Jonathan Denis, Alberta's former justice minister who ordered the review, says that Wynn's law actually complements the review, a review that was limited to provincial jurisdiction."
0000150,2017 10 02 9,0.204939,Melanie Joly,LIB,7,6,I work very hard to represent it well.
0001011,2015 01 28 0,0.205140,"Hon. Thomas Mulcair (Leader of the Opposition, NDP)",NDP,5,4,"Mr. Speaker, a report has confirmed that the Canadian Forces are now involved in combat, despite the Prime Minister's formal commitment last fall that our soldiers would not be on the front lines."
0000234,2017 05 18 3,0.205800,Darrell Samson,LIB,5,6,  Can the Parliamentary Secretary to the Minister of National Defence tell us a little bit about what the government is doing to help our soldiers?
0000992,2015 02 17 1,0.207195,"Right Hon. Stephen Harper (Prime Minister, CPC)",CPC,5,7,These vaccines have historically proven extremely effective in reducing and in some cases even eliminating certain types of previously debilitating ailments.
0000510,2016 10 21 9,0.209744,"Hon. Jody Wilson-Raybould (Minister of Justice and Attorney General of Canada, Lib.)",LIB,5,7,"What we have done is institute an open and transparent process for judicial appointments and, unprecedentedly, have put online application forms wherein anyone can apply to be on the Judicial Advisory Committee."
0000354,2017 02 15 3,0.210286,"Mr. Don Davies (Vancouver Kingsway, NDP)",NDP,7,3,"Mr. Speaker, after the last election there was hope that we would see a renewed collaborative approach to health care funding, but 18 months later, all we have seen is a divide and conquer tactic from the Liberal government, and 90% of Canadians remain with no national health accord."
